"YEAR","GEOID","male","female","NAME","landarea_sqmiles","occ_hu"
2024,25025060200,1159,1251,"Census Tract 602",0.065786016,1043
2024,25025060301,1778,2070,"Census Tract 603.01",0.105220174,1704
2024,25025060400,2617,3096,"Census Tract 604",0.154162484,2506
2024,25025060501,2421,2544,"Census Tract 605.01",0.158974475,2291
2024,25025060601,1204,1148,"Census Tract 606.01",0.054182488,1087
2024,25025060602,231,182,"Census Tract 606.02",0.166839762,214
2024,25025060603,1163,1108,"Census Tract 606.03",0.153757463,910
2024,25025060604,2026,1963,"Census Tract 606.04",0.160740892,1888
2024,25025060700,687,1108,"Census Tract 607",0.049508721,590
2024,25025060800,2476,2609,"Census Tract 608",0.13243806,2381
2024,25025061000,1383,1518,"Census Tract 610",0.06161341,1036
2024,25025061101,1203,1561,"Census Tract 611.01",0.063815737,1214
2024,25025061201,1193,1016,"Census Tract 612.01",0.216994432,976
2024,25025061202,0,0,"Census Tract 612.02",0.147031563,0
2024,25025061203,1358,1378,"Census Tract 612.03",0.136182865,1363
2024,25025061204,638,594,"Census Tract 612.04",0.159165209,611
2024,25025070102,2014,1981,"Census Tract 701.02",0.053658934,1223
2024,25025070103,338,402,"Census Tract 701.03",0.041543048,348
2024,25025070104,1837,1696,"Census Tract 701.04",0.294131852,1492
2024,25025070201,1877,2488,"Census Tract 702.01",0.05561068,1018
2024,25025070202,2746,2851,"Census Tract 702.02",0.068935452,2589
2024,25025070301,1218,1144,"Census Tract 703.01",0.055340408,1283
2024,25025070302,1179,1183,"Census Tract 703.02",0.074635092,1182
2024,25025070402,2671,2833,"Census Tract 704.02",0.095440593,2009
2024,25025070501,1206,1113,"Census Tract 705.01",0.04743767,1191
2024,25025070502,1760,1899,"Census Tract 705.02",0.06734278,1735
2024,25025070600,1297,1109,"Census Tract 706",0.051365487,1151
2024,25025070700,1270,1390,"Census Tract 707",0.062817663,1271
2024,25025070801,528,557,"Census Tract 708.01",0.023642966,549
2024,25025070802,1418,1393,"Census Tract 708.02",0.050175134,1461
2024,25025070901,544,628,"Census Tract 709.01",0.02227462,547
2024,25025070902,1177,1192,"Census Tract 709.02",0.042808305,1192
2024,25025071101,2150,2157,"Census Tract 711.01",0.138622644,2132
2024,25025071201,2019,2051,"Census Tract 712.01",0.15918104,1545
2024,25025080100,1697,1243,"Census Tract 801",0.396397187,749
2024,25025080300,1010,1192,"Census Tract 803",0.103797002,833
2024,25025080401,1673,2290,"Census Tract 804.01",0.170003869,1392
2024,25025080500,1458,1850,"Census Tract 805",0.09423827,1378
2024,25025080601,2604,3058,"Census Tract 806.01",0.216860069,1005
2024,25025080801,2188,2546,"Census Tract 808.01",0.140884817,1042
2024,25025080900,2725,2497,"Census Tract 809",0.099032115,1809
2024,25025081001,2744,3149,"Census Tract 810.01",0.216102536,2510
2024,25025081101,748,939,"Census Tract 811.01",0.045476271,808
2024,25025081102,1586,1594,"Census Tract 811.02",0.145509548,1307
2024,25025081200,1601,2023,"Census Tract 812",0.103962253,1290
2024,25025081301,1266,1470,"Census Tract 813.01",0.090988835,1060
2024,25025081302,1409,1782,"Census Tract 813.02",0.133082078,1265
2024,25025081400,1955,2016,"Census Tract 814",0.239568667,1558
2024,25025081500,1117,1319,"Census Tract 815",0.129843453,955
2024,25025081700,1861,2415,"Census Tract 817",0.244740506,1570
2024,25025081800,1700,1942,"Census Tract 818",0.144372091,1380
2024,25025081900,1614,2035,"Census Tract 819",0.16732934,1391
2024,25025082000,1471,1725,"Census Tract 820",0.151412278,1253
2024,25025082100,2189,2929,"Census Tract 821",0.14308058,2072
2024,25025090100,2187,2744,"Census Tract 901",0.172573765,1825
2024,25025090200,1033,1280,"Census Tract 902",0.105664964,811
2024,25025090300,1533,2022,"Census Tract 903",0.146870944,1238
2024,25025090400,1923,2206,"Census Tract 904",0.164147086,1348
2024,25025090600,1132,1369,"Census Tract 906",0.116473508,772
2024,25025090700,2797,2500,"Census Tract 907",0.414312713,2111
2024,25025090901,1934,2184,"Census Tract 909.01",0.452978913,1610
2024,25025091001,2598,2407,"Census Tract 910.01",0.458021022,1558
2024,25025091100,2525,2479,"Census Tract 911",0.162951327,1911
2024,25025091200,1553,1592,"Census Tract 912",0.124947292,1204
2024,25025091300,1362,1395,"Census Tract 913",0.101374983,881
2024,25025091400,1364,1530,"Census Tract 914",0.125490924,996
2024,25025091500,2163,2417,"Census Tract 915",0.156049751,1632
2024,25025091600,1555,1530,"Census Tract 916",0.12091098,1162
2024,25025091700,1483,1591,"Census Tract 917",0.1115314,965
2024,25025091800,1671,1889,"Census Tract 918",0.166821615,1215
2024,25025091900,1858,2225,"Census Tract 919",0.186094677,1382
2024,25025092000,2351,2640,"Census Tract 920",0.189089285,1604
2024,25025092101,3275,3475,"Census Tract 921.01",0.504290732,2449
2024,25025092200,1715,1792,"Census Tract 922",0.224914546,1219
2024,25025092300,1418,1748,"Census Tract 923",0.132423002,1085
2024,25025092400,2507,3231,"Census Tract 924",0.229532328,2059
2024,25025100100,2363,3080,"Census Tract 1001",0.400228864,1892
2024,25025100200,1209,1582,"Census Tract 1002",0.135383247,964
2024,25025100300,1636,1979,"Census Tract 1003",0.189914771,1238
2024,25025100400,2286,2711,"Census Tract 1004",0.241796477,1922
2024,25025100500,2907,3451,"Census Tract 1005",0.331165999,2372
2024,25025100601,2496,2683,"Census Tract 1006.01",0.213354647,2099
2024,25025100603,1102,1192,"Census Tract 1006.03",0.336872589,883
2024,25025100700,2073,2194,"Census Tract 1007",0.467614116,1948
2024,25025100800,2771,2939,"Census Tract 1008",0.67442742,2588
2024,25025100900,1960,2251,"Census Tract 1009",0.36810362,1669
2024,25025101001,2518,3174,"Census Tract 1010.01",0.502755976,2161
2024,25025101002,2465,3334,"Census Tract 1010.02",0.449781988,2213
2024,25025101101,1609,1988,"Census Tract 1011.01",0.226860501,1233
2024,25025101102,2101,2633,"Census Tract 1011.02",0.216677443,1544
2024,25025110104,951,1150,"Census Tract 1101.04",0.1165793,750
2024,25025110105,1254,1391,"Census Tract 1101.05",0.134392123,981
2024,25025110106,624,782,"Census Tract 1101.06",0.082110029,582
2024,25025110201,894,1147,"Census Tract 1102.01",0.13444386,809
2024,25025110301,1153,1317,"Census Tract 1103.01",0.315804925,960
2024,25025110401,1665,1911,"Census Tract 1104.01",0.201915985,1368
2024,25025110403,2000,2380,"Census Tract 1104.03",0.364042598,1726
2024,25025110501,1534,1721,"Census Tract 1105.01",0.250131264,1319
2024,25025110502,1886,2080,"Census Tract 1105.02",0.264209707,1672
2024,25025110601,1190,1427,"Census Tract 1106.01",0.543044192,1116
2024,25025110607,2371,2886,"Census Tract 1106.07",0.433989637,2156
2024,25025120103,783,896,"Census Tract 1201.03",0.131346549,694
2024,25025120104,1057,1339,"Census Tract 1201.04",0.156680256,1088
2024,25025120105,1162,1489,"Census Tract 1201.05",0.710337624,902
2024,25025120201,2287,2688,"Census Tract 1202.01",0.275355704,2126
2024,25025120301,2607,2873,"Census Tract 1203.01",0.253905799,1975
2024,25025120400,2828,3326,"Census Tract 1204",0.386042699,2826
2024,25025120500,1174,1350,"Census Tract 1205",0.082512348,929
2024,25025120600,1167,1416,"Census Tract 1206",0.099342155,1115
2024,25025120700,1040,1152,"Census Tract 1207",0.119922558,1016
2024,25025130101,2727,3227,"Census Tract 1301.01",1.030221718,2759
2024,25025130200,2176,2469,"Census Tract 1302",0.522263401,1903
2024,25025130300,2063,2321,"Census Tract 1303",0.556938464,1746
2024,25025130402,2381,2527,"Census Tract 1304.02",0.719645389,2122
2024,25025130404,1401,1634,"Census Tract 1304.04",0.618358051,1266
2024,25025130406,2333,3227,"Census Tract 1304.06",0.406296846,2411
2024,25025140102,2264,2532,"Census Tract 1401.02",0.806045785,1756
2024,25025140105,1621,1882,"Census Tract 1401.05",0.389679009,1287
2024,25025140106,936,1275,"Census Tract 1401.06",0.107659568,922
2024,25025140107,1244,1470,"Census Tract 1401.07",0.24222505,1053
2024,25025140201,1074,1142,"Census Tract 1402.01",0.510556784,910
2024,25025140202,2629,2975,"Census Tract 1402.02",0.594056395,2115
2024,25025140300,3108,3593,"Census Tract 1403",0.598025525,2517
2024,25025140400,3512,4186,"Census Tract 1404",0.723753129,2831
2024,25025980101,0,0,"Census Tract 9801.01",1.262676067,0
2024,25025980300,88,25,"Census Tract 9803",0.803593264,8
2024,25025980700,4,3,"Census Tract 9807",1.1154279,2
2024,25025980900,51,73,"Census Tract 9809",0.647580965,67
2024,25025981000,6,5,"Census Tract 9810",0.437910891,4
2024,25025981100,90,7,"Census Tract 9811",0.965124122,2
2024,25025981201,0,0,"Census Tract 9812.01",0.308712614,0
2024,25025981202,1,5,"Census Tract 9812.02",0.655004165,1
2024,25025981300,38,40,"Census Tract 9813",2.697552924,30
2024,25025981501,6,7,"Census Tract 9815.01",0.346621668,1
2024,25025981600,1,1,"Census Tract 9816",0.226634631,1
2024,25025981700,1,3,"Census Tract 9817",0.121145344,2
2024,25025981800,16,7,"Census Tract 9818",0.276000881,4
2024,25025981900,0,0,"Census Tract 9819",0.090295395,0
2024,25025990101,0,0,"Census Tract 9901.01",,0
